,Pclass,Sex,Age,SibSp,Parch,Fare,Survived,Embarked_Q,Embarked_C,Embarked_S
607,1,1,-0.19396659994939555,-0.4789037285092147,-0.4448294924492,-0.05403053436065206,1,0,0,1
1013,1,0,0.4259366050331235,0.4811038987780166,-0.4448294924492,0.4726526970811788,1,0,1,0
1165,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038856613995002,0,0,1,0
586,2,1,1.3557914125069022,-0.4789037285092147,-0.4448294924492,-0.35361182196976687,0,0,0,1
709,3,1,-0.11647869932658066,0.4811038987780166,0.7104915504396945,-0.3488610425830365,1,0,1,0
450,2,1,0.5034245056559384,0.4811038987780166,1.865812593328589,-0.10718205313001114,0,0,0,1
524,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
455,3,1,-0.03899079870376577,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,1,0,1,0
673,2,1,0.115985002541864,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,1,0,0,1
162,3,1,-0.27145450057221043,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
322,2,0,0.03849710191904911,-0.4789037285092147,-0.4448294924492,-0.40483055823842196,1,1,0,0
321,3,1,-0.19396659994939555,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
184,3,0,-1.9761883142741379,-0.4789037285092147,1.865812593328589,-0.21783385129531324,1,0,0,1
47,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,1,1,0,0
677,3,0,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,-0.4533105417035796,1,0,0,1
377,1,1,-0.19396659994939555,-0.4789037285092147,1.865812593328589,3.444305791913527,0,0,1,0
202,3,1,0.3484487044103087,-0.4789037285092147,-0.4448294924492,-0.5179795113946336,0,0,0,1
651,2,0,-0.8913577055547295,-0.4789037285092147,0.7104915504396945,-0.19898922191344956,1,0,0,1
192,3,0,-0.8138698049319146,0.4811038987780166,-0.4448294924492,-0.49172459390507095,1,0,0,1
704,3,1,-0.27145450057221043,0.4811038987780166,-0.4448294924492,-0.49172459390507095,0,0,0,1
513,1,0,1.8982067168666064,0.4811038987780166,-0.4448294924492,0.5045436083427942,1,0,1,0
62,1,1,1.2008156112612725,0.4811038987780166,-0.4448294924492,0.9698609953872741,0,0,0,1
648,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49760411827221235,0,0,0,1
588,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
55,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,0.04260859067454626,1,0,0,1
1141,2,0,-2.2148510481924077,0.4811038987780166,1.865812593328589,-0.10718205313001114,1,0,0,1
585,1,0,-0.8913577055547295,-0.4789037285092147,1.865812593328589,0.8959320647353476,1,0,0,1
996,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.2081699387917934,0,0,0,1
913,1,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.031159919029822045,1,0,0,1
506,2,0,0.27096080378749376,-0.4789037285092147,1.865812593328589,-0.14100574689233056,1,0,0,1
1157,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.6435291970753618,0,0,0,1
340,2,1,-2.1311641155197676,0.4811038987780166,0.7104915504396945,-0.14100574689233056,1,0,0,1
487,1,1,2.208158319357866,-0.4789037285092147,-0.4448294924492,-0.0694927943662838,0,0,1,0
1283,3,1,-1.278797208668804,-0.4789037285092147,1.865812593328589,-0.2521407406828086,0,0,0,1
1285,3,1,-0.03899079870376577,2.401119153352479,0.7104915504396945,-0.21783385129531324,0,0,0,1
725,3,1,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.4761019129518807,0,0,0,1
977,3,0,-0.19396659994939555,-0.4789037285092147,-0.4448294924492,-0.4912413982798949,1,1,0,0
483,3,0,2.5955978224719405,-0.4789037285092147,-0.4448294924492,-0.4582236748203691,1,0,0,1
1112,3,1,-0.6588940036862848,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
422,3,1,-0.03899079870376577,-0.4789037285092147,-0.4448294924492,-0.4913225751449245,0,0,0,1
139,1,1,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,0.8872345434821797,0,0,1,0
619,2,1,-0.27145450057221043,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
1287,3,1,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,-0.5034024657743242,0,1,0,0
549,2,1,-1.6662367117828785,0.4811038987780166,0.7104915504396945,0.06676837193334584,1,0,0,1
952,2,1,0.19347290316467888,-0.4789037285092147,-0.4448294924492,-0.38260355948032637,0,0,0,1
888,3,0,-0.11647869932658066,0.4811038987780166,1.865812593328589,-0.19029170066028173,0,0,0,1
327,2,0,0.5034245056559384,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,1,0,0,1
199,2,0,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
558,1,0,0.7358882075243831,0.4811038987780166,0.7104915504396945,0.8959320647353476,1,0,0,1
233,3,0,-1.898700413651323,3.3611267806397107,1.865812593328589,-0.036877089666904374,1,0,0,1
1167,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
166,1,0,-0.11647869932658066,-0.4789037285092147,0.7104915504396945,0.4195011783118197,1,0,0,1
944,1,0,-0.11647869932658066,2.401119153352479,1.865812593328589,4.43968877977607,1,0,0,1
833,3,1,-0.5039182024406551,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,0,0,0,1
126,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,0,1,0,0
616,3,1,0.3484487044103087,0.4811038987780166,0.7104915504396945,-0.3652085169739907,0,0,0,1
732,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.6435291970753618,0,0,0,1
1034,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.14100574689233056,0,0,0,1
799,3,0,0.03849710191904911,0.4811038987780166,0.7104915504396945,-0.17676222315535398,0,0,0,1
1066,2,0,-1.1238214074231743,-0.4789037285092147,1.865812593328589,0.11025597819918509,1,0,0,1
561,3,1,0.813376108147198,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
635,2,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,1,0,0,1
381,3,0,-2.2086520161425827,-0.4789037285092147,1.865812593328589,-0.33927637416204554,1,0,1,0
1225,3,1,-0.19396659994939555,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
98,2,0,0.3484487044103087,-0.4789037285092147,0.7104915504396945,-0.19898922191344956,1,0,0,1
686,3,1,-1.2013093080459891,3.3611267806397107,0.7104915504396945,0.12354385789152486,0,0,0,1
542,3,0,-1.4337730099144337,3.3611267806397107,1.865812593328589,-0.03905146998019635,0,0,0,1
643,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,0.4484117389573497,1,0,0,1
537,1,0,0.03849710191904911,-0.4789037285092147,-0.4448294924492,1.4134345792988345,1,0,1,0
113,3,0,-0.7363819043090998,0.4811038987780166,-0.4448294924492,-0.45363331638119714,0,0,0,1
80,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.4695787720120049,0,0,0,1
1202,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.5038856613995002,0,0,1,0
782,1,1,-0.03899079870376577,-0.4789037285092147,-0.4448294924492,-0.0636944468641719,0,0,0,1
590,3,1,0.4259366050331235,-0.4789037285092147,-0.4448294924492,-0.5058184439002043,0,0,0,1
270,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.04436662185713223,0,0,0,1
527,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,3.6429803707258896,0,0,0,1
1214,1,1,0.27096080378749376,-0.4789037285092147,-0.4448294924492,-0.13037544313845872,0,0,0,1
1077,2,0,-0.6588940036862848,-0.4789037285092147,0.7104915504396945,-0.2376448719275289,1,0,0,1
1150,3,1,-0.6588940036862848,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
684,2,1,2.3631341206034957,0.4811038987780166,0.7104915504396945,0.11025597819918509,0,0,0,1
371,3,1,-0.8913577055547295,0.4811038987780166,-0.4448294924492,-0.5179795113946336,0,0,0,1
1288,1,0,1.433279313129717,0.4811038987780166,0.7104915504396945,0.8872345434821797,1,0,1,0
273,1,1,0.5809124062787533,-0.4789037285092147,0.7104915504396945,-0.0694927943662838,0,0,1,0
787,3,1,-1.6662367117828785,3.3611267806397107,0.7104915504396945,-0.0806062937453316,0,1,0,0
621,1,1,0.9683519093928278,0.4811038987780166,-0.4448294924492,0.37222918390960213,1,0,0,1
1209,3,1,-0.19396659994939555,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,0,0,0,1
1192,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.35272660758444446,0,0,1,0
1184,1,1,1.8207188162437915,0.4811038987780166,0.7104915504396945,0.9386137006983931,0,0,0,1
180,3,0,-0.11647869932658066,7.201157289788635,1.865812593328589,0.7007210321642467,0,0,0,1
264,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,0,1,0,0
446,2,0,-1.278797208668804,-0.4789037285092147,0.7104915504396945,-0.26663660943808837,1,0,0,1
1029,3,0,-0.5039182024406551,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,1,0,0,1
622,3,1,-0.7363819043090998,0.4811038987780166,0.7104915504396945,-0.33927637416204554,1,0,1,0
232,2,1,2.2856462199806806,-0.4789037285092147,-0.4448294924492,-0.38260355948032637,0,0,0,1
1213,2,1,-0.27145450057221043,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
515,1,1,1.3557914125069022,-0.4789037285092147,-0.4448294924492,0.014018871924133213,0,0,0,1
246,3,0,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
307,1,0,-0.9688456061775444,0.4811038987780166,-0.4448294924492,1.4612709461912579,1,0,1,0
140,3,0,-0.11647869932658066,-0.4789037285092147,1.865812593328589,-0.3488610425830365,0,0,1,0
320,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.5034024657743242,0,0,0,1
999,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4751355217015288,0,0,0,1
95,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
614,3,1,0.4259366050331235,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
994,3,1,-0.27145450057221043,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
568,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
1239,2,1,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,-0.38260355948032637,0,0,0,1
742,1,0,-0.6588940036862848,1.441111526065248,1.865812593328589,4.42760888914667,1,0,1,0
1152,3,1,-0.6588940036862848,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,0,0,0,1
399,2,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.3990322107363101,1,0,0,1
128,3,0,-0.11647869932658066,0.4811038987780166,0.7104915504396945,-0.2113918872204669,1,0,1,0
135,2,1,-0.5039182024406551,-0.4789037285092147,-0.4448294924492,-0.35272660758444446,0,0,1,0
1131,1,0,1.9756946174894212,-0.4789037285092147,-0.4448294924492,-0.10774642562021669,1,0,1,0
352,3,1,-1.1238214074231743,0.4811038987780166,0.7104915504396945,-0.5038044845344707,0,0,1,0
984,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
1010,2,0,-0.03899079870376577,0.4811038987780166,-0.4448294924492,-0.14100574689233056,1,0,0,1
777,3,0,-1.898700413651323,-0.4789037285092147,-0.4448294924492,-0.402414580112542,1,0,0,1
838,3,1,0.19347290316467888,-0.4789037285092147,-0.4448294924492,0.4484117389573497,1,0,0,1
567,3,0,-0.03899079870376577,-0.4789037285092147,4.176454679106378,-0.2361952850520009,0,0,0,1
1055,2,1,0.8908640087700128,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
1100,3,1,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
25,3,0,0.6584003069015683,0.4811038987780166,5.331775721995273,-0.036877089666904374,1,0,0,1
490,3,1,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.25761631350730296,0,0,0,1
427,2,0,-0.8138698049319146,-0.4789037285092147,-0.4448294924492,-0.14100574689233056,1,0,0,1
645,1,1,1.433279313129717,0.4811038987780166,-0.4448294924492,0.8394793534547861,1,0,1,0
247,2,0,-0.4264303018178402,-0.4789037285092147,1.865812593328589,-0.3632757344732867,1,0,0,1
183,2,1,-2.2086520161425827,1.441111526065248,0.7104915504396945,0.11025597819918509,1,0,0,1
30,1,1,0.813376108147198,-0.4789037285092147,-0.4448294924492,-0.10774642562021669,0,0,1,0
919,1,1,0.8908640087700128,-0.4789037285092147,-0.4448294924492,-0.05403053436065206,0,0,0,1
574,3,1,-1.0463335068003592,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
1199,1,1,1.9756946174894212,0.4811038987780166,0.7104915504396945,1.1636224410828468,0,0,0,1
420,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,1,0
107,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,1,0,0,1
639,3,1,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.3323512144620232,0,0,0,1
836,3,1,-0.6588940036862848,-0.4789037285092147,-0.4448294924492,-0.4761019129518807,0,0,0,1
187,1,1,1.2008156112612725,-0.4789037285092147,-0.4448294924492,-0.13037544313845872,1,0,0,1
810,3,1,-0.27145450057221043,-0.4789037285092147,-0.4448294924492,-0.4910809773323365,0,0,0,1
12,3,1,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
1041,1,0,-0.5039182024406551,-0.4789037285092147,0.7104915504396945,0.9637398732075447,1,0,1,0
831,2,1,-2.2218249592484614,0.4811038987780166,0.7104915504396945,-0.2811324781933681,1,0,0,1
63,3,1,-1.9761883142741379,2.401119153352479,1.865812593328589,-0.10428287937895522,0,0,0,1
492,1,1,1.9756946174894212,-0.4789037285092147,-0.4448294924492,-0.05403053436065206,0,0,0,1
1089,2,1,-0.5039182024406551,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
1071,2,1,0.03849710191904911,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
881,3,1,0.27096080378749376,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
823,3,0,-0.19396659994939555,-0.4789037285092147,0.7104915504396945,-0.402414580112542,1,0,0,1
1229,2,1,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.0347027093536124,0,0,0,1
231,3,1,-0.03899079870376577,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
497,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.35167903946906287,0,0,0,1
93,3,1,-0.27145450057221043,0.4811038987780166,1.865812593328589,-0.24585919755552074,0,0,0,1
152,3,1,2.0144385678008287,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
784,3,1,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.5072680307757322,0,0,0,1
620,3,1,-0.19396659994939555,0.4811038987780166,-0.4448294924492,-0.3641609488586091,0,0,1,0
538,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.3632757344732867,0,0,0,1
655,2,1,-0.4264303018178402,1.441111526065248,-0.4448294924492,0.7770659409420535,0,0,0,1
1254,3,1,-0.19396659994939555,-0.4789037285092147,-0.4448294924492,-0.4761019129518807,0,0,0,1
203,3,1,1.2395595615726798,-0.4789037285092147,-0.4448294924492,-0.5038856613995002,0,0,1,0
1172,3,1,-2.2280239912982864,0.4811038987780166,0.7104915504396945,-0.3772884076033905,0,0,0,1
714,2,1,1.7432309156209767,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
1208,2,1,-0.8138698049319146,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
129,3,1,1.2008156112612725,-0.4789037285092147,-0.4448294924492,-0.5087176176512601,0,0,0,1
638,3,0,0.8908640087700128,-0.4789037285092147,5.331775721995273,0.12354385789152486,0,0,0,1
1081,2,1,0.3484487044103087,0.4811038987780166,-0.4448294924492,-0.14100574689233056,0,0,0,1
148,2,1,0.5421684559673459,-0.4789037285092147,1.865812593328589,-0.14100574689233056,0,0,0,1
748,1,1,-0.8138698049319146,0.4811038987780166,-0.4448294924492,0.3827783107984444,0,0,0,1
409,3,0,-0.11647869932658066,2.401119153352479,0.7104915504396945,-0.15131327596858482,0,0,0,1
400,3,1,0.7358882075243831,-0.4789037285092147,-0.4448294924492,-0.4903561838945725,1,0,0,1
653,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4922077895302469,1,1,0,0
489,3,1,-1.5887488111600634,0.4811038987780166,0.7104915504396945,-0.3362167794634312,1,0,0,1
1039,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.13037544313845872,0,0,0,1
565,3,1,-0.4264303018178402,1.441111526065248,-0.4448294924492,-0.17676222315535398,0,0,0,1
1005,1,0,2.5955978224719405,0.4811038987780166,-0.4448294924492,3.6429803707258896,1,0,0,1
738,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
482,3,1,1.5882551143753467,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
563,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
564,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
398,2,1,-0.5039182024406551,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
96,1,1,3.2155010274544593,-0.4789037285092147,-0.4448294924492,0.02626111628359217,0,0,1,0
200,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.45991485950848504,0,0,0,1
298,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.05403053436065206,1,0,0,1
778,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49398015108339244,0,1,0,0
1178,1,1,-0.4264303018178402,0.4811038987780166,-0.4448294924492,0.9465071844312681,0,0,0,1
1217,2,0,-1.3562851092916188,1.441111526065248,0.7104915504396945,0.11025597819918509,1,0,0,1
90,3,1,-0.03899079870376577,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
1247,1,0,2.2856462199806806,1.441111526065248,-0.4448294924492,0.3514517720270345,1,0,0,1
679,1,1,0.5034245056559384,-0.4789037285092147,0.7104915504396945,9.258679926521264,1,0,1,0
339,1,1,1.2008156112612725,-0.4789037285092147,-0.4448294924492,0.04260859067454626,0,0,0,1
957,3,0,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,-0.4912413982798949,1,1,0,0
671,1,1,0.115985002541864,0.4811038987780166,-0.4448294924492,0.3615177032907007,0,0,0,1
179,3,1,0.5034245056559384,-0.4789037285092147,-0.4448294924492,-0.6435291970753618,0,0,0,1
1212,3,1,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
868,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.45991485950848504,0,0,0,1
1056,3,0,-0.27145450057221043,0.4811038987780166,0.7104915504396945,-0.21783385129531324,1,0,0,1
987,1,0,3.602940530568534,0.4811038987780166,-0.4448294924492,0.8804698047297156,1,0,0,1
453,1,1,1.5107672137525319,0.4811038987780166,-0.4448294924492,1.078661187916902,1,0,1,0
667,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
304,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
580,2,0,-0.3489424011950253,0.4811038987780166,0.7104915504396945,-0.0636944468641719,1,0,0,1
91,3,1,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,0,0,0,1
1067,2,0,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,0.06676837193334584,1,0,0,1
873,3,1,1.3557914125069022,-0.4789037285092147,-0.4448294924492,-0.4695787720120049,0,0,0,1
805,3,1,0.115985002541864,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
917,1,0,-0.58140610306347,-0.4789037285092147,0.7104915504396945,0.554393934600951,1,0,1,0
543,2,1,0.19347290316467888,0.4811038987780166,-0.4448294924492,-0.14100574689233056,1,0,0,1
507,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.13037544313845872,1,0,0,1
745,1,1,3.1380131268316447,0.4811038987780166,0.7104915504396945,0.7287463784244543,0,0,0,1
336,1,1,-0.03899079870376577,0.4811038987780166,-0.4448294924492,0.6437039483934798,0,0,0,1
350,3,1,-0.5039182024406551,-0.4789037285092147,-0.4448294924492,-0.4652300113854209,0,0,0,1
488,3,1,0.03849710191904911,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
694,1,1,2.3631341206034957,-0.4789037285092147,-0.4448294924492,-0.13037544313845872,0,0,0,1
34,1,1,-0.11647869932658066,0.4811038987780166,-0.4448294924492,0.9446536460130931,0,0,1,0
454,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
1272,3,1,-0.27145450057221043,-0.4789037285092147,-0.4448294924492,-0.4912413982798949,0,1,0,0
897,3,0,0.03849710191904911,-0.4789037285092147,-0.4448294924492,-0.4960733545316548,1,1,0,0
1101,3,1,0.19347290316467888,-0.4789037285092147,-0.4448294924492,-0.2081699387917934,0,0,0,1
972,1,1,2.9055494249632,0.4811038987780166,-0.4448294924492,3.6429803707258896,0,0,0,1
1273,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.3632757344732867,1,0,0,1
57,3,1,-0.07773474901517322,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
739,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
439,2,1,0.115985002541864,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
1143,1,1,-0.19396659994939555,0.4811038987780166,-0.4448294924492,2.000115245127518,0,0,1,0
342,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
832,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
1275,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.39468345010972616,0,0,0,1
525,3,1,0.8521200584586054,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,0,1,0,0
1105,3,0,0.6584003069015683,3.3611267806397107,1.865812593328589,-0.4932553576456285,1,0,0,1
345,2,0,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,1,0,0,1
228,2,1,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
20,2,1,0.4259366050331235,-0.4789037285092147,-0.4448294924492,-0.14100574689233056,0,0,0,1
372,3,1,-0.8138698049319146,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
74,3,1,0.19347290316467888,-0.4789037285092147,-0.4448294924492,0.4484117389573497,1,0,0,1
757,2,1,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,-0.4212592094944057,0,0,0,1
442,3,1,-0.3489424011950253,0.4811038987780166,-0.4448294924492,-0.4932553576456285,0,0,0,1
92,1,1,1.2783035118840873,0.4811038987780166,-0.4448294924492,0.5388504977302896,0,0,0,1
363,3,1,0.4259366050331235,-0.4789037285092147,-0.4448294924492,-0.5072680307757322,0,0,0,1
418,2,1,0.03849710191904911,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
7,3,1,-2.1311641155197676,2.401119153352479,0.7104915504396945,-0.2361952850520009,0,0,0,1
373,1,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,1.977967490451951,0,0,1,0
1122,1,0,-0.6588940036862848,-0.4789037285092147,-0.4448294924492,-0.13037544313845872,1,0,0,1
1296,2,1,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.3755972229152745,0,0,1,0
550,1,1,-0.9688456061775444,-0.4789037285092147,1.865812593328589,1.4996038215277196,1,0,1,0
536,1,1,1.2008156112612725,-0.4789037285092147,-0.4448294924492,-0.13037544313845872,0,0,0,1
640,3,1,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,0,0,0,1
303,2,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.40483055823842196,1,1,0,0
817,2,1,0.115985002541864,0.4811038987780166,0.7104915504396945,0.07168150505013528,0,0,1,0
707,1,1,0.9683519093928278,-0.4789037285092147,-0.4448294924492,-0.13544899720280662,1,0,0,1
458,2,0,1.5882551143753467,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,1,0,0,1
239,2,1,0.27096080378749376,-0.4789037285092147,-0.4448294924492,-0.40628014511395,0,0,0,1
892,3,0,1.3557914125069022,0.4811038987780166,-0.4448294924492,-0.5082344220260842,1,0,0,1
1249,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,0,1,0,0
72,2,1,-0.6588940036862848,-0.4789037285092147,-0.4448294924492,0.7770659409420535,0,0,0,1
900,3,1,-0.6588940036862848,1.441111526065248,-0.4448294924492,-0.17676222315535398,0,0,0,1
1185,3,1,0.5034245056559384,-0.4789037285092147,-0.4448294924492,-0.45991485950848504,0,0,0,1
50,3,1,-1.7437246124056933,3.3611267806397107,0.7104915504396945,0.12354385789152486,0,0,0,1
985,1,1,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.14100574689233056,0,0,1,0
1280,3,1,-1.8212125130285082,2.401119153352479,0.7104915504396945,-0.2361952850520009,0,0,0,1
721,3,1,-0.9688456061775444,0.4811038987780166,-0.4448294924492,-0.5071868539107026,0,0,0,1
85,3,0,0.27096080378749376,2.401119153352479,-0.4448294924492,-0.3371831707137831,1,0,0,1
1094,2,0,-1.6662367117828785,0.4811038987780166,0.7104915504396945,-0.14100574689233056,1,0,0,1
608,2,0,-0.58140610306347,0.4811038987780166,1.865812593328589,0.1601063044573418,1,0,1,0
844,3,1,-0.9688456061775444,-0.4789037285092147,-0.4448294924492,-0.4761019129518807,0,0,0,1
855,3,0,-0.8913577055547295,-0.4789037285092147,0.7104915504396945,-0.46281403325954096,1,0,0,1
456,1,1,2.75057362371757,-0.4789037285092147,-0.4448294924492,-0.13037544313845872,0,0,0,1
1221,2,0,1.433279313129717,-0.4789037285092147,1.865812593328589,0.06676837193334584,1,0,0,1
217,2,1,0.9683519093928278,0.4811038987780166,-0.4448294924492,-0.12167792188529089,0,0,0,1
1000,2,1,-0.8526137552433221,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
1274,3,0,-0.8138698049319146,0.4811038987780166,-0.4448294924492,-0.3323512144620232,1,0,0,1
425,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5034024657743242,0,0,0,1
